accident_index,vehicle_reference,casualty_type,accident_year,accident_reference,longitude,latitude,accident_severity,number_of_casualties,date,local_authority_district,local_authority_ons_district,lsoa_of_accident_location,user_type,quarter,year_quarter
2020010277520,1,0,2020,010277520,-0.051492,51.616551,3,1,2020-10-06,32,E09000010,E01001431,Pedestrian,4,2020_Q4
2020010273291,1,0,2020,010273291,-0.06967,51.593255,3,1,2020-10-07,31,E09000014,E01002077,Pedestrian,4,2020_Q4
2020010272382,1,0,2020,010272382,0.111571,51.569342,3,1,2020-10-07,14,E09000026,E01003773,Pedestrian,4,2020_Q4
2020010272385,2,1,2020,010272385,-0.11142,51.533415,3,1,2020-10-07,3,E09000019,E01002695,Cyclist,4,2020_Q4
2020010273924,1,1,2020,010273924,-0.122788,51.449803,3,1,2020-10-07,9,E09000022,E01003024,Cyclist,4,2020_Q4
2020010272392,1,0,2020,010272392,-0.276808,51.608763,3,1,2020-10-07,30,E09000003,E01000194,Pedestrian,4,2020_Q4
2020010272395,1,1,2020,010272395,-0.085641,51.536109,3,2,2020-10-07,4,E09000012,E01001752,Cyclist,4,2020_Q4
2020010272410,1,0,2020,010272410,-0.068897,51.516428,3,1,2020-10-07,5,E09000030,E01004309,Pedestrian,4,2020_Q4
2020010272421,1,0,2020,010272421,-0.201847,51.656018,3,1,2020-10-07,30,E09000003,E01000250,Pedestrian,4,2020_Q4
2020010273850,1,0,2020,010273850,-0.317487,51.492029,2,1,2020-10-07,25,E09000018,E01002563,Pedestrian,4,2020_Q4
2020010272459,1,0,2020,010272459,-0.083712,51.612936,3,1,2020-10-07,32,E09000010,E01001560,Pedestrian,4,2020_Q4
2020010272461,1,1,2020,010272461,-0.174792,51.458691,3,1,2020-10-07,10,E09000032,E01004508,Cyclist,4,2020_Q4
2020010272470,1,0,2020,010272470,-0.017297,51.615951,2,1,2020-10-07,13,E09000031,E01004417,Pedestrian,4,2020_Q4
2020010272473,2,1,2020,010272473,-0.161408,51.514129,3,1,2020-10-07,1,E09000033,E01004658,Cyclist,4,2020_Q4
2020010272378,1,0,2020,010272378,-0.421174,51.502913,3,1,2020-10-07,26,E09000017,E01002407,Pedestrian,4,2020_Q4
2020010272481,2,1,2020,010272481,-0.163437,51.433145,3,1,2020-10-07,10,E09000032,E01004612,Cyclist,4,2020_Q4
2020010272483,1,0,2020,010272483,-0.363798,51.476785,2,1,2020-10-07,25,E09000018,E01002629,Pedestrian,4,2020_Q4
2020010272489,2,1,2020,010272489,-0.005496,51.425582,2,1,2020-10-07,7,E09000023,E01003243,Cyclist,4,2020_Q4
2020010272500,1,0,2020,010272500,-0.186554,51.525824,2,1,2020-10-07,1,E09000033,E01033608,Pedestrian,4,2020_Q4
2020010272506,1,0,2020,010272506,-0.127419,51.459725,2,1,2020-10-07,9,E09000022,E01003019,Pedestrian,4,2020_Q4
2020480992574,1,0,2020,480992574,-0.091342,51.511867,3,1,2020-10-07,570,E09000001,E01032739,Pedestrian,4,2020_Q4
2020010272509,1,0,2020,010272509,0.005777,51.34093,3,1,2020-10-07,19,E09000006,E01000747,Pedestrian,4,2020_Q4
2020010272522,1,0,2020,010272522,0.0838,51.592222,2,1,2020-10-07,14,E09000026,E01003701,Pedestrian,4,2020_Q4
2020010272533,1,0,2020,010272533,-0.115248,51.461994,2,1,2020-10-07,9,E09000022,E01003047,Pedestrian,4,2020_Q4
2020010272534,2,1,2020,010272534,-0.113111,51.499153,3,1,2020-10-07,9,E09000022,E01003013,Cyclist,4,2020_Q4
2020010272618,1,1,2020,010272618,-0.236765,51.464603,3,1,2020-10-07,24,E09000027,E01003852,Cyclist,4,2020_Q4
2020010272541,1,0,2020,010272541,-0.028773,51.47531,3,1,2020-10-07,7,E09000023,E01003215,Pedestrian,4,2020_Q4
2020010272472,1,0,2020,010272472,0.055982,51.529574,2,1,2020-10-07,17,E09000025,E01003523,Pedestrian,4,2020_Q4
2020010272376,1,1,2020,010272376,0.023194,51.529848,3,1,2020-10-07,17,E09000025,E01003595,Cyclist,4,2020_Q4
2020010272391,2,1,2020,010272391,-0.275826,51.403782,3,1,2020-10-07,23,E09000021,E01002973,Cyclist,4,2020_Q4
2020010272368,1,0,2020,010272368,-0.066353,51.500271,3,1,2020-10-07,8,E09000028,E01004022,Pedestrian,4,2020_Q4
2020010272366,1,1,2020,010272366,-0.165445,51.472115,3,1,2020-10-07,10,E09000032,E01004540,Cyclist,4,2020_Q4
2020010272365,1,0,2020,010272365,-0.090595,51.586233,3,1,2020-10-07,31,E09000014,E01002084,Pedestrian,4,2020_Q4
2020010272363,2,1,2020,010272363,-0.304839,51.372677,3,1,2020-10-07,23,E09000021,E01003005,Cyclist,4,2020_Q4
2020010272356,1,0,2020,010272356,-0.13496,51.525779,2,1,2020-10-07,2,E09000007,E01000852,Pedestrian,4,2020_Q4
2020010272342,1,0,2020,010272342,-0.177122,51.405957,3,1,2020-10-07,22,E09000024,E01003373,Pedestrian,4,2020_Q4
2020010272986,1,1,2020,010272986,-0.284228,51.422089,3,1,2020-10-07,24,E09000027,E01003817,Cyclist,4,2020_Q4
2020010272557,1,1,2020,010272557,-0.013469,51.481527,2,1,2020-10-07,6,E09000011,E01001640,Cyclist,4,2020_Q4
2020010272324,1,0,2020,010272324,-0.056271,51.539429,3,1,2020-10-07,4,E09000012,E01001839,Pedestrian,4,2020_Q4
2020010274305,1,1,2020,010274305,-0.322993,51.589595,3,1,2020-10-07,29,E09000015,E01002172,Cyclist,4,2020_Q4
2020010272562,1,0,2020,010272562,-0.08695,51.410564,3,1,2020-10-07,20,E09000008,E01001137,Pedestrian,4,2020_Q4
2020010272674,1,0,2020,010272674,-0.174031,51.542644,3,1,2020-10-08,2,E09000007,E01000963,Pedestrian,4,2020_Q4
2020010272833,1,1,2020,010272833,-0.266705,51.464743,3,1,2020-10-08,24,E09000027,E01003807,Cyclist,4,2020_Q4
2020010272594,1,0,2020,010272594,-0.260387,51.547921,3,1,2020-10-08,28,E09000005,E01000596,Pedestrian,4,2020_Q4
2020480992583,2,1,2020,480992583,-0.079702,51.518251,2,1,2020-10-08,570,E09000001,E01032739,Cyclist,4,2020_Q4
2020010272646,1,1,2020,010272646,-0.045001,51.562488,3,1,2020-10-08,13,E09000031,E01004422,Cyclist,4,2020_Q4
2020010273707,1,1,2020,010273707,-0.13277,51.442886,3,1,2020-10-08,9,E09000022,E01003138,Cyclist,4,2020_Q4
2020010272566,2,1,2020,010272566,-0.167233,51.471684,3,1,2020-10-08,10,E09000032,E01004540,Cyclist,4,2020_Q4
2020010272635,1,1,2020,010272635,-0.132419,51.463851,3,1,2020-10-08,9,E09000022,E01003054,Cyclist,4,2020_Q4
2020010276593,1,0,2020,010276593,-0.145449,51.508913,3,1,2020-10-08,1,E09000033,E01004761,Pedestrian,4,2020_Q4
2020010273039,1,1,2020,010273039,-0.167285,51.443061,2,1,2020-10-08,10,E09000032,E01004626,Cyclist,4,2020_Q4
2020010276075,1,1,2020,010276075,-0.034637,51.474572,3,1,2020-10-08,7,E09000023,E01003215,Cyclist,4,2020_Q4
2020010272627,1,0,2020,010272627,0.011933,51.534071,3,1,2020-10-08,17,E09000025,E01003630,Pedestrian,4,2020_Q4
2020010272561,1,0,2020,010272561,-0.061153,51.645056,3,1,2020-10-08,32,E09000010,E01001515,Pedestrian,4,2020_Q4
2020010272587,1,0,2020,010272587,0.066465,51.562726,3,1,2020-10-08,14,E09000026,E01003788,Pedestrian,4,2020_Q4
2020010272588,2,1,2020,010272588,-0.077898,51.527205,3,1,2020-10-08,4,E09000012,E01033706,Cyclist,4,2020_Q4
2020010272703,1,0,2020,010272703,-0.405481,51.447181,3,1,2020-10-08,25,E09000018,E01002612,Pedestrian,4,2020_Q4
2020010273200,1,0,2020,010273200,-0.202739,51.645906,3,1,2020-10-08,30,E09000003,E01000292,Pedestrian,4,2020_Q4
2020010272683,1,0,2020,010272683,0.021491,51.581216,3,1,2020-10-08,14,E09000026,E01003778,Pedestrian,4,2020_Q4
2020010272602,1,0,2020,010272602,-0.164657,51.464117,3,1,2020-10-08,10,E09000032,E01004588,Pedestrian,4,2020_Q4
2020010272648,1,0,2020,010272648,0.136188,51.571792,2,1,2020-10-08,16,E09000002,E01000032,Pedestrian,4,2020_Q4
2020010272723,1,0,2020,010272723,-0.047419,51.441296,3,1,2020-10-08,7,E09000023,E01003315,Pedestrian,4,2020_Q4
2020010272704,1,0,2020,010272704,-0.097053,51.498993,3,1,2020-10-08,8,E09000028,E01003937,Pedestrian,4,2020_Q4
2020010272544,1,0,2020,010272544,-0.27558,51.403842,2,1,2020-10-08,23,E09000021,E01002973,Pedestrian,4,2020_Q4
2020010272774,1,1,2020,010272774,0.032542,51.584335,3,1,2020-10-08,14,E09000026,E01003794,Cyclist,4,2020_Q4
2020010272697,2,1,2020,010272697,-0.135985,51.515859,2,1,2020-10-08,1,E09000033,E01004763,Cyclist,4,2020_Q4
2020010272546,1,0,2020,010272546,-0.105928,51.522266,3,1,2020-10-08,3,E09000019,E01002724,Pedestrian,4,2020_Q4
2020010272545,1,0,2020,010272545,-0.025486,51.427017,2,1,2020-10-08,7,E09000023,E01003192,Pedestrian,4,2020_Q4
2020010272681,2,1,2020,010272681,-0.309011,51.517086,3,1,2020-10-08,27,E09000009,E01001228,Cyclist,4,2020_Q4
2020010272716,1,1,2020,010272716,-0.151683,51.501935,3,1,2020-10-08,1,E09000033,E01004761,Cyclist,4,2020_Q4
2020010272604,1,1,2020,010272604,-0.216412,51.522819,3,1,2020-10-08,12,E09000020,E01002906,Cyclist,4,2020_Q4
2020010277373,1,0,2020,010277373,-0.196583,51.374703,3,1,2020-10-09,21,E09000029,E01004145,Pedestrian,4,2020_Q4
2020010273755,1,1,2020,010273755,-0.075316,51.474249,3,1,2020-10-09,8,E09000028,E01004066,Cyclist,4,2020_Q4
2020010273636,1,0,2020,010273636,-0.167231,51.471729,3,1,2020-10-09,10,E09000032,E01004579,Pedestrian,4,2020_Q4
2020010273948,1,1,2020,010273948,-0.108416,51.523448,3,1,2020-10-09,3,E09000019,E01002724,Cyclist,4,2020_Q4
2020010278826,1,1,2020,010278826,-0.07094,51.587458,3,1,2020-10-09,31,E09000014,E01002066,Cyclist,4,2020_Q4
2020010274517,1,1,2020,010274517,-0.112313,51.445885,3,1,2020-10-09,9,E09000022,E01003172,Cyclist,4,2020_Q4
2020010272915,1,1,2020,010272915,-0.01036,51.511231,3,1,2020-10-09,5,E09000030,E01004219,Cyclist,4,2020_Q4
2020010272908,1,0,2020,010272908,0.089158,51.586596,3,3,2020-10-09,14,E09000026,E01003639,Pedestrian,4,2020_Q4
2020010272902,1,1,2020,010272902,-0.088464,51.527243,3,1,2020-10-09,3,E09000019,E01002701,Cyclist,4,2020_Q4
2020010273087,1,0,2020,010273087,0.116281,51.5362,3,1,2020-10-09,16,E09000002,E01000045,Pedestrian,4,2020_Q4
2020010272901,1,0,2020,010272901,-0.070906,51.572907,3,1,2020-10-09,4,E09000012,E01001814,Pedestrian,4,2020_Q4
2020010272898,2,1,2020,010272898,-0.052195,51.520747,3,1,2020-10-09,5,E09000030,E01004208,Cyclist,4,2020_Q4
2020010272883,1,0,2020,010272883,0.044748,51.502486,3,1,2020-10-09,17,E09000025,E01003609,Pedestrian,4,2020_Q4
2020010272874,1,1,2020,010272874,-0.121491,51.473326,3,1,2020-10-09,9,E09000022,E01003126,Cyclist,4,2020_Q4
2020010272869,1,1,2020,010272869,-0.067476,51.474057,3,1,2020-10-09,8,E09000028,E01004008,Cyclist,4,2020_Q4
2020010273047,1,1,2020,010273047,-0.047195,51.425618,3,1,2020-10-09,7,E09000023,E01003327,Cyclist,4,2020_Q4
2020010272862,1,1,2020,010272862,-0.342118,51.440439,3,1,2020-10-09,24,E09000027,E01003885,Cyclist,4,2020_Q4
2020010272856,1,0,2020,010272856,-0.355336,51.535442,3,1,2020-10-09,27,E09000009,E01001268,Pedestrian,4,2020_Q4
2020010273292,1,1,2020,010273292,-0.080673,51.562016,3,1,2020-10-09,4,E09000012,E01001806,Cyclist,4,2020_Q4
2020010272853,1,0,2020,010272853,-0.123781,51.578882,3,1,2020-10-09,31,E09000014,E01001990,Pedestrian,4,2020_Q4
2020010272824,1,0,2020,010272824,-0.020902,51.603476,3,1,2020-10-09,13,E09000031,E01004455,Pedestrian,4,2020_Q4
2020010272936,2,1,2020,010272936,-0.077668,51.523092,2,1,2020-10-09,4,E09000012,E01033708,Cyclist,4,2020_Q4
2020010272789,2,0,2020,010272789,-0.31226,51.544173,3,1,2020-10-09,27,E09000009,E01001342,Pedestrian,4,2020_Q4
2020010272940,2,1,2020,010272940,-0.113354,51.497808,3,1,2020-10-09,9,E09000022,E01003013,Cyclist,4,2020_Q4
2020010272751,1,1,2020,010272751,-0.133644,51.522008,3,1,2020-10-09,2,E09000007,E01000854,Cyclist,4,2020_Q4
2020010272803,1,1,2020,010272803,0.026135,51.45352,3,1,2020-10-09,6,E09000011,E01001658,Cyclist,4,2020_Q4
2020010272792,2,1,2020,010272792,-0.035211,51.434716,3,1,2020-10-09,7,E09000023,E01003195,Cyclist,4,2020_Q4
2020010272758,1,0,2020,010272758,0.194374,51.572976,2,1,2020-10-09,15,E09000016,E01002358,Pedestrian,4,2020_Q4
2020010272760,2,1,2020,010272760,-0.250023,51.396116,3,1,2020-10-09,23,E09000021,E01002985,Cyclist,4,2020_Q4
2020010272759,2,1,2020,010272759,-0.289035,51.419695,3,1,2020-10-09,23,E09000021,E01002938,Cyclist,4,2020_Q4
2020010272784,2,1,2020,010272784,-0.150662,51.490866,3,1,2020-10-09,1,E09000033,E01004666,Cyclist,4,2020_Q4
2020010272782,1,1,2020,010272782,-0.077415,51.454131,3,1,2020-10-09,8,E09000028,E01004072,Cyclist,4,2020_Q4
2020010272779,1,1,2020,010272779,-0.111137,51.387197,3,1,2020-10-09,20,E09000008,E01001181,Cyclist,4,2020_Q4
2020010273088,1,0,2020,010273088,0.001078,51.592654,3,1,2020-10-10,13,E09000031,E01004469,Pedestrian,4,2020_Q4
2020010272976,2,1,2020,010272976,-0.217532,51.425392,3,1,2020-10-10,22,E09000024,E01003461,Cyclist,4,2020_Q4
2020010273106,1,0,2020,010273106,-0.067515,51.57224,3,1,2020-10-10,4,E09000012,E01001826,Pedestrian,4,2020_Q4
2020010273168,1,0,2020,010273168,-0.107627,51.593568,3,1,2020-10-10,31,E09000014,E01002026,Pedestrian,4,2020_Q4
2020010273282,1,1,2020,010273282,-0.104682,51.535249,3,1,2020-10-10,3,E09000019,E01002794,Cyclist,4,2020_Q4
2020010273095,1,0,2020,010273095,-0.107539,51.485493,3,1,2020-10-10,8,E09000028,E01003998,Pedestrian,4,2020_Q4
2020010273078,2,1,2020,010273078,-0.260053,51.495058,3,1,2020-10-10,27,E09000009,E01032572,Cyclist,4,2020_Q4
2020010272945,2,1,2020,010272945,-0.29208,51.511176,3,1,2020-10-10,27,E09000009,E01001234,Cyclist,4,2020_Q4
2020010272944,1,1,2020,010272944,-0.290256,51.397753,3,1,2020-10-10,23,E09000021,E01002992,Cyclist,4,2020_Q4
2020010273049,1,0,2020,010273049,-0.044541,51.553038,2,1,2020-10-10,4,E09000012,E01001796,Pedestrian,4,2020_Q4
2020010273041,2,1,2020,010273041,-0.123867,51.569765,2,1,2020-10-10,3,E09000019,E01002804,Cyclist,4,2020_Q4
2020010272956,2,1,2020,010272956,-0.014758,51.576117,3,1,2020-10-10,13,E09000031,E01004420,Cyclist,4,2020_Q4
2020010272963,2,1,2020,010272963,-0.209209,51.483394,3,1,2020-10-10,11,E09000013,E01001879,Cyclist,4,2020_Q4
2020010273002,1,0,2020,010273002,-0.301878,51.409244,3,1,2020-10-10,23,E09000021,E01002968,Pedestrian,4,2020_Q4
2020010272998,2,1,2020,010272998,-0.250052,51.38367,2,1,2020-10-10,23,E09000021,E01002978,Cyclist,4,2020_Q4
2020010272983,1,0,2020,010272983,-0.070176,51.610259,3,1,2020-10-10,32,E09000010,E01032574,Pedestrian,4,2020_Q4
2020010273077,1,0,2020,010273077,-0.467118,51.504314,3,1,2020-10-10,26,E09000017,E01002526,Pedestrian,4,2020_Q4
2020010273003,1,1,2020,010273003,-0.255599,51.449795,2,1,2020-10-10,24,E09000027,E01003806,Cyclist,4,2020_Q4
2020010273236,1,1,2020,010273236,-0.03052,51.52596,3,1,2020-10-10,5,E09000030,E01004269,Cyclist,4,2020_Q4
2020010282450,1,1,2020,010282450,-0.144003,51.468244,3,1,2020-10-10,9,E09000022,E01003038,Cyclist,4,2020_Q4
2020010273498,1,1,2020,010273498,-0.074485,51.546258,3,1,2020-10-10,4,E09000012,E01033700,Cyclist,4,2020_Q4
2020010275382,2,1,2020,010275382,-0.088066,51.52676,2,1,2020-10-10,3,E09000012,E01033711,Cyclist,4,2020_Q4
2020010273678,1,1,2020,010273678,-0.019376,51.670688,3,1,2020-10-10,32,E09000010,E01001445,Cyclist,4,2020_Q4
2020010273211,2,1,2020,010273211,-0.204637,51.567468,3,1,2020-10-11,30,E09000003,E01000135,Cyclist,4,2020_Q4
2020010273179,2,1,2020,010273179,-0.148036,51.448613,2,1,2020-10-11,10,E09000032,E01004474,Cyclist,4,2020_Q4
2020010273178,1,1,2020,010273178,-0.268651,51.433091,3,1,2020-10-11,24,E09000027,E01003817,Cyclist,4,2020_Q4
2020010273172,1,0,2020,010273172,0.130451,51.570691,3,1,2020-10-11,16,E09000002,E01000113,Pedestrian,4,2020_Q4
2020010273170,1,1,2020,010273170,-0.20664,51.523507,3,2,2020-10-11,12,E09000020,E01002854,Cyclist,4,2020_Q4
2020010273154,1,1,2020,010273154,-0.255949,51.452336,3,1,2020-10-11,24,E09000027,E01003806,Cyclist,4,2020_Q4
2020010273219,2,1,2020,010273219,-0.008536,51.549735,3,1,2020-10-11,17,E09000025,E01033583,Cyclist,4,2020_Q4
2020010273148,1,0,2020,010273148,-0.212616,51.386576,3,1,2020-10-11,22,E09000024,E01003417,Pedestrian,4,2020_Q4
2020010273146,1,0,2020,010273146,-0.12462,51.485165,3,1,2020-10-11,9,E09000022,E01033208,Pedestrian,4,2020_Q4
2020010273144,2,1,2020,010273144,-0.10335,51.634523,3,1,2020-10-11,32,E09000010,E01001567,Cyclist,4,2020_Q4
2020010273142,2,1,2020,010273142,-0.179084,51.452849,2,1,2020-10-11,10,E09000032,E01004621,Cyclist,4,2020_Q4
2020010273133,1,0,2020,010273133,-0.162239,51.490266,3,1,2020-10-11,12,E09000020,E01002902,Pedestrian,4,2020_Q4
2020010273165,2,1,2020,010273165,-0.281681,51.58487,3,1,2020-10-11,28,E09000005,E01000543,Cyclist,4,2020_Q4
2020010273235,2,1,2020,010273235,-0.157319,51.521519,3,1,2020-10-11,1,E09000033,E01004660,Cyclist,4,2020_Q4
2020010273241,1,0,2020,010273241,-0.369008,51.547475,3,1,2020-10-11,27,E09000009,E01001323,Pedestrian,4,2020_Q4
2020010273131,1,0,2020,010273131,-0.311468,51.411226,3,1,2020-10-11,24,E09000027,E01003834,Pedestrian,4,2020_Q4
2020010274388,1,0,2020,010274388,-0.1723,51.611724,2,1,2020-10-11,30,E09000003,E01000323,Pedestrian,4,2020_Q4
2020010273117,2,1,2020,010273117,-0.100912,51.492805,3,1,2020-10-11,8,E09000028,E01032719,Cyclist,4,2020_Q4
2020010273251,1,0,2020,010273251,-0.411765,51.519071,1,1,2020-10-11,26,E09000017,E01002508,Pedestrian,4,2020_Q4
2020010273267,2,1,2020,010273267,-0.431118,51.572026,3,1,2020-10-11,26,E09000017,E01002536,Cyclist,4,2020_Q4
2020010273789,1,1,2020,010273789,-0.168195,51.42786,3,1,2020-10-12,10,E09000032,E01004525,Cyclist,4,2020_Q4
2020010273458,1,0,2020,010273458,0.061465,51.533821,2,1,2020-10-12,17,E09000025,E01003622,Pedestrian,4,2020_Q4
2020010273477,1,1,2020,010273477,-0.176633,51.421516,2,1,2020-10-12,22,E09000024,E01003369,Cyclist,4,2020_Q4
2020010273517,1,0,2020,010273517,-0.040096,51.671791,3,1,2020-10-12,32,E09000010,E01001547,Pedestrian,4,2020_Q4
2020010273447,1,0,2020,010273447,-0.114792,51.560304,3,1,2020-10-12,3,E09000019,E01002730,Pedestrian,4,2020_Q4
2020010273456,1,0,2020,010273456,-0.124598,51.480785,3,1,2020-10-12,9,E09000022,E01033207,Pedestrian,4,2020_Q4
2020010273442,1,1,2020,010273442,-0.007131,51.472633,3,1,2020-10-12,7,E09000011,E01001642,Cyclist,4,2020_Q4
2020010275948,1,1,2020,010275948,-0.14771,51.562213,3,1,2020-10-12,2,E09000007,E01000909,Cyclist,4,2020_Q4
2020010273634,1,0,2020,010273634,-0.271017,51.507207,3,1,2020-10-12,27,E09000009,E01001351,Pedestrian,4,2020_Q4
2020010273632,1,0,2020,010273632,-0.033879,51.477114,3,1,2020-10-12,7,E09000023,E01003303,Pedestrian,4,2020_Q4
2020010273572,1,1,2020,010273572,-0.215269,51.49381,3,1,2020-10-12,11,E09000013,E01001871,Cyclist,4,2020_Q4
2020010273518,1,1,2020,010273518,-0.271217,51.507246,3,1,2020-10-12,27,E09000009,E01001351,Cyclist,4,2020_Q4
2020010273418,1,0,2020,010273418,-0.021523,51.426195,1,1,2020-10-12,7,E09000023,E01003192,Pedestrian,4,2020_Q4
2020010273420,1,0,2020,010273420,-0.115699,51.542558,3,1,2020-10-12,3,E09000019,E01002712,Pedestrian,4,2020_Q4
2020010273408,1,23,2020,010273408,-0.197753,51.589736,2,1,2020-10-12,30,E09000003,E01000203,E-scooter Rider,4,2020_Q4
2020010273404,1,1,2020,010273404,-0.153322,51.442815,3,1,2020-10-12,10,E09000032,E01004545,Cyclist,4,2020_Q4
2020010273403,1,1,2020,010273403,-0.347293,51.435396,2,1,2020-10-12,24,E09000027,E01003812,Cyclist,4,2020_Q4
2020010273402,2,1,2020,010273402,-0.183572,51.561253,2,1,2020-10-12,2,E09000007,E01000885,Cyclist,4,2020_Q4
2020010273421,1,0,2020,010273421,0.011516,51.456577,3,1,2020-10-12,7,E09000023,E01003286,Pedestrian,4,2020_Q4
2020010273383,1,1,2020,010273383,-0.236721,51.451176,3,1,2020-10-12,10,E09000032,E01004569,Cyclist,4,2020_Q4
2020010273347,2,0,2020,010273347,-0.262467,51.614837,3,1,2020-10-12,30,E09000003,E01000233,Pedestrian,4,2020_Q4
2020010273440,1,0,2020,010273440,0.093847,51.545694,3,1,2020-10-12,16,E09000002,E01000070,Pedestrian,4,2020_Q4
2020010273343,1,1,2020,010273343,-0.127811,51.631103,3,1,2020-10-12,32,E09000010,E01001519,Cyclist,4,2020_Q4
2020010273323,1,0,2020,010273323,-0.043645,51.536593,3,1,2020-10-12,4,E09000012,E01001836,Pedestrian,4,2020_Q4
2020010273312,1,0,2020,010273312,-0.16991,51.42634,3,1,2020-10-12,10,E09000032,E01004617,Pedestrian,4,2020_Q4
2020010273425,1,1,2020,010273425,-0.16919,51.493297,3,1,2020-10-12,12,E09000020,E01002862,Cyclist,4,2020_Q4
2020010273430,1,1,2020,010273430,-0.072975,51.566647,3,1,2020-10-12,4,E09000012,E01001724,Cyclist,4,2020_Q4
2020010273273,1,0,2020,010273273,-0.401628,51.52208,3,1,2020-10-12,26,E09000017,E01002399,Pedestrian,4,2020_Q4
2020010273435,1,0,2020,010273435,-0.392782,51.442449,3,1,2020-10-12,25,E09000018,E01002615,Pedestrian,4,2020_Q4
2020010273439,2,1,2020,010273439,-0.094549,51.483709,3,1,2020-10-12,8,E09000028,E01003969,Cyclist,4,2020_Q4
2020010273332,1,0,2020,010273332,-0.136705,51.56247,2,1,2020-10-12,3,E09000019,E01002771,Pedestrian,4,2020_Q4
2020010273394,1,0,2020,010273394,-0.107847,51.395867,3,1,2020-10-12,20,E09000008,E01000997,Pedestrian,4,2020_Q4
2020010277516,1,1,2020,010277516,-0.212573,51.494587,3,1,2020-10-13,11,E09000013,E01001871,Cyclist,4,2020_Q4
2020010273593,1,0,2020,010273593,0.09819,51.485211,3,1,2020-10-13,6,E09000011,E01001677,Pedestrian,4,2020_Q4
2020010273807,1,1,2020,010273807,-0.14627,51.497218,2,1,2020-10-13,1,E09000033,E01004750,Cyclist,4,2020_Q4
2020010273594,1,0,2020,010273594,-0.173826,51.485447,3,1,2020-10-13,12,E09000020,E01002844,Pedestrian,4,2020_Q4
2020010273602,1,1,2020,010273602,-0.164288,51.431306,3,1,2020-10-13,10,E09000032,E01004612,Cyclist,4,2020_Q4
2020010273614,1,0,2020,010273614,-0.125721,51.523995,3,1,2020-10-13,2,E09000007,E01000852,Pedestrian,4,2020_Q4
2020010273570,2,1,2020,010273570,0.00338,51.472958,3,1,2020-10-13,6,E09000011,E01001642,Cyclist,4,2020_Q4
2020010273638,1,0,2020,010273638,-0.13671,51.41891,3,1,2020-10-13,9,E09000022,E01003146,Pedestrian,4,2020_Q4
2020010273640,1,0,2020,010273640,-0.06137,51.568101,3,1,2020-10-13,4,E09000012,E01001824,Pedestrian,4,2020_Q4
2020010273644,1,1,2020,010273644,-0.245255,51.506753,3,1,2020-10-13,11,E09000009,E01001243,Cyclist,4,2020_Q4
2020010273569,2,1,2020,010273569,-0.068328,51.549961,3,1,2020-10-13,4,E09000012,E01001748,Cyclist,4,2020_Q4
2020010273653,1,1,2020,010273653,-0.095431,51.494335,3,1,2020-10-13,8,E09000028,E01032720,Cyclist,4,2020_Q4
2020010273568,2,1,2020,010273568,-0.07447,51.555502,3,1,2020-10-13,4,E09000012,E01001833,Cyclist,4,2020_Q4
2020010273555,1,0,2020,010273555,0.177918,51.570468,3,1,2020-10-13,15,E09000016,E01002249,Pedestrian,4,2020_Q4
2020010273682,1,1,2020,010273682,-0.186268,51.511998,3,1,2020-10-13,1,E09000033,E01004695,Cyclist,4,2020_Q4
2020010273546,1,0,2020,010273546,-0.155843,51.458817,3,1,2020-10-13,10,E09000032,E01004554,Pedestrian,4,2020_Q4
2020010273695,1,1,2020,010273695,-0.134687,51.544795,2,1,2020-10-13,2,E09000007,E01000865,Cyclist,4,2020_Q4
2020010273543,2,1,2020,010273543,-0.036146,51.465596,3,1,2020-10-13,7,E09000023,E01003212,Cyclist,4,2020_Q4
2020010273510,1,0,2020,010273510,-0.117352,51.300444,3,1,2020-10-13,20,E09000008,E01001021,Pedestrian,4,2020_Q4
2020010273499,1,0,2020,010273499,-0.294421,51.573878,3,1,2020-10-13,28,E09000005,E01000487,Pedestrian,4,2020_Q4
2020010273492,1,0,2020,010273492,0.024161,51.613697,3,1,2020-10-13,14,E09000026,E01003746,Pedestrian,4,2020_Q4
2020010273475,1,0,2020,010273475,-0.286565,51.554052,3,1,2020-10-13,28,E09000005,E01000617,Pedestrian,4,2020_Q4
2020010273468,2,1,2020,010273468,-0.190906,51.527672,3,1,2020-10-13,1,E09000033,E01004706,Cyclist,4,2020_Q4
